,site,region,category,disability_type,title,date,content,original_link,content_link,image
10,하상장애인복지관,['서울시'],,전체,'7080에서 100세까지' 장수 잔치 대상자 모집,2023-07-07 11:01:00," 1. 사업명: '7080에서 100세까지'
 2. 참여 대상: 2023년 칠순과 팔순을 맞이하신 1인 독거 장애 어르신
 3. 서비스 내용
- 이·미용지원
- 장수 사진 촬영
- 떡 케이크 지원
- 지역주민과 함께하는 장수잔치
※ 본 사업은 9~10월에 진행 될 예정입니다.
 4. 모집 기간: ~ 7/31까지
 5. 문의 및 신청: 권익옹호팀 백건현 02-560-4233
 ※ 본 사업은 강남복지재단으로부터 지원 받아 진행되는 사업입니다. ",http://www.hasang.org/recruitment_act/4417,http://www.hasang.org/recruitment_act/4417,['https://www.hasang.org/data/editor/2307/8c68f30ce94ee765dbb32901a8757b12_1688695754_679.png']
11,하상장애인복지관,['서울시'],,전체,"2023 시청각장애인과 함께 하는 3감(후각, 촉각, 미각) 체험교실 (2차)",2023-07-05 16:39:00,"시청각장애인 대상 ‘3감(후각, 촉각, 미각) 만족 체험교실(2차)’ 참여자 모집
  하상장애인복지관 성인평생학습팀에서는 시청각장애인분들의 일상생활의 활력 증진을 위해 여가체험활동 프로그램을 진행하고자 합니다. 많은 관심 부탁드립니다.
1. 프로그램 소개: 날씨와 관계없이 즐길 수 있고 짜릿하고 스릴 넘치는 놀이기구를 탑승하며 해방감을 만끽할 수 있습니다. (+중식 제공합니다.)
2. 모집대상: 시청각장애인 6명(시각장애와 청각장애를 동시에 가지고 있는 사람, 안내인 1인 동행 가능)
                * 신규 참가자 우선하여 모집. (조기 마감될 수 있음)
3. 모집기간: ~7월 14일(금) 18:00 까지
4. 참가비: 무료
5. 일정: 2023년 7월 18일(화) 10:30~17:00 (집결지: 롯데월드 매표소 앞)
6. 장소: 잠실 롯데월드
7. 접수방법
  1) 전화: 02-560-4293
  2) 이메일: 복지관 이메일 주소
               (이름, 나이, 전화번호, 장애정도, 의사소통방법, 연락방법, 안내인(활동보조인, 수어통역사, 문자통역사) 여부도 함께 써주세요.)
  3) 내방: 서울시 강남구 개포로 613 하상장애인복지관 3층 성인평생학습팀 (내방하시기 전에 연락주세요.)
  * 프로그램 일정은 상황에 따라 변동될 수 있습니다.
* 본 사업은 지방자치단체 복권기금협의회의 지원을 받아 운영되고 있습니다.",http://www.hasang.org/recruitment_act/4416,http://www.hasang.org/recruitment_act/4416,['http://www.hasang.org/data/file/recruitment_act/ce053e035720d008034b9f0b2a8596e3_wGAY7aCB_9aac0c6e7b223d04972767f7ea754a6aac6f11c1.jpg']
12,하상장애인복지관,['서울시'],,전체,2023년 성인권 교육지원사업 '성공모임' 중고등 발달장애 학생 및 가족 참여자 모집,2023-07-04 17:18:00," 하상장애인복지관은 「발달장애인 권리보장 및 지원에 관한 법률」에 근거 2023년 발달장애인 부모교육지원 사업을 위하여 서울특별시 거주 중학교와 고등학교에 재학중인 발달장애 학생과 가족 및 보호자를 대상으로 성인권 교육 성(을) 공(부하는)모임 프로그램을 통해 발달장애인의 책임 있는 성행동을 함양하고 발달장애인 가족 및 보호자의 성인지 감수성을 증진하고자 합니다. 

1. 교육안내
  가. 일시:  2023. 9. 4.(월) ~ 2023. 9. 25.(월) ( 매주 월요일 총 4회기)
  나. 장소: 하상장애인복지관 3층 다목적실
                 (돌봄장소: 1층 조기교육실)
  다. 대상: 중고등 발달장애 학생 8명
            (「장애인복지법」상 지적·자폐성 장애인으로 등록된 자로서 지적장애 또는 자폐성 장애를 부장애로 가진 경우 포함)
             가족 및 보호자 8명  
            (중등 발달장애 참여자의 가족 및 보호자를 대상으로 2명씩 소그룹 상담 형태로 성인권  교육 참여, 1회기만 필수 참여)
   라. 내용: 포스터 참조
2. 신청안내
  가. 신청기간: 2023. 7. 4.(화) ~ 2023. 7. 20.(목) 
  나. 신청방법: 하상장애인복지관 홈페이지 [하상스케치→모집활동]에서 신청서, 개인정보 제공
                      및 활용동의서, 응급처치 동의서 다운 받아 작성→방문 또는 전자우편 제출
        *하상장애인복지관 홈페이지 (www.hasang.org), 전자우편(복지관 이메일 주소)

* 방문 신청이 어려운 분들은 구글 설문지 링크에 접속하시어 사전 질문지를 작성하여 주시면 개별 연락 드리도록 하겠습니다.
https://forms.gle/wTEmpf6CP86LbMuK8
    다. 문의: 하상장애인복지관 전환기지원팀 이경선 / 직통: 02-560-4210  ",http://www.hasang.org/recruitment_act/4415,http://www.hasang.org/recruitment_act/4415,['https://www.hasang.org/data/editor/2307/6eac46191d2bcf87902fdf1b50a85980_1688513690_4868.jpg']
13,하상장애인복지관,['서울시'],,전체,2023년 발달장애청소년 여름방학 프로그램 참여자 모집,2023-07-03 10:19:00," 2023 발달장애청소년 여름방학 프로그램 “반가워! 여름아”
 여름방학기간 동안 발달장애 청소년들의 다양한 문화 경험과 관계기술 확장을 위한 여름방학 프로그램을 진행하고자 합니다.
 아래 내용을 참고하시어 모집기간 내에 신청해주시기 바랍니다.
 ◎활동기간: 2023년 7월 31일(월) ~ 2023년 8월 4일(금)
 ◎신청대상: 중‧고등학교에 재학 중인 그룹 활동이 가능한 발달장애인 청소년 8명
(장애인으로 등록이 되어 있는 학생)
 ◎신청기간: 2023년 7월 3일(월) ~ 2023년 7월 7일(금)
★ 신청 후 참여자 선정기준에 따라 대상자 선정되며 모집 완료 후 담당자 개별연락
★ 선정기준: 스스로 신변처리가 가능한 학생 (대,소변, 식사, 독립보행 등)
               자해, 타해, 이탈, 돌발행동, 지시 불이행 등으로 그룹 활동이 어려운 학생
               그 밖에 그룹 활동이 어려울 것으로 판단되는 학생은 참여가 어려울 수 있음
 ◎신청방법: 내관신청, 이메일신청(복지관 이메일 주소/복지관 홈페이지 내 서식 다운),
온라인접수(QR)
 ◎활동비용: 100,000원(참여자 확정 이후에 안내)
 ◎활동내용: 홍보지 참조
 ◎문의: 전환기지원팀 정선혜 02-560-4211

★ 이 프로그램은 서울특별시교육청 평생학습협력망 협력기관 특성화프로그램으로 선정되어 일부 사업비를 지원받아 운영하고 있습니다. ",http://www.hasang.org/recruitment_act/4414,http://www.hasang.org/recruitment_act/4414,['https://www.hasang.org/data/editor/2307/8f51e9fa642b4999ef1160f8ce3c2a01_1688347824_7004.jpg']
14,하상장애인복지관,['서울시'],,전체,만 19세~39세 성인 발달장애인 음악 밴드(청년 밴드) 참여자 모집,2023-06-26 19:11:00," 

권익옹호 팀에서는 음악 밴드 취미 생활을 함께할 청년 밴드 멤버를 모집합니다.
           대상: 악기 연주에 관심 있는 만 19세 ~ 39세 성인 발달장애인으로 주 1회 정기적인 참여가 가능한 분
          모집인원: 5명 (보컬, 기타, 베이스 기타, 드럼, 키보드)
          모집기간: 2023년 6월 26일 ~ 모집 완료 시 마감
          내용: 주 1회 2시간 활동 (악기 강습 및 연습)
          신청 및 문의: 02-560-4231 권익옹호팀 ",http://www.hasang.org/recruitment_act/4413,http://www.hasang.org/recruitment_act/4413,['https://www.hasang.org/data/editor/2306/bb01051be9a2f6b9b82285b9cdddaf07_1687823092_1346.png']
15,하상장애인복지관,['서울시'],,전체,2023 하반기 국어점자기초반 모집,2023-06-22 09:33:00, ,http://www.hasang.org/recruitment_act/4410?page=2,http://www.hasang.org/recruitment_act/4410?page=2,['https://www.hasang.org/data/editor/2306/cb4868a95f43f24a293adbe190b8cf49_1687395537_9174.jpg']
16,하상장애인복지관,['서울시'],,전체,"2023 시청각장애인과 함께 하는 3감(후각, 촉각, 미각) 체험교실 (1차)",2023-06-19 17:24:00,"시청각장애인 대상 ‘3감(후각, 촉각, 미각) 만족 체험교실(1차)’ 참여자 모집(하상장복) 
  하상장애인복지관 성인평생학습팀에서는 시청각장애인분들의 일상생활의 활력 증진을 위해 여가체험활동 프로그램을 진행하고자 합니다.
많은 관심 부탁드립니다.
  ▶ 프로그램 소개: 맨발로 흙, 자갈 등 다양한 길을 걸으며 자연을 온몸으로 경험하는 체험입니다. 
차가운 물의 촉감과 함께 시원한 물내음과 바람의 결도 느껴보며 기분 전환의 시간을 가질 수 있습니다. (+중식 제공합니다.)
▶ 모집대상: 시청각장애인 3명(시각장애와 청각장애를 동시에 가지고 있는 사람, 안내인 1인 동행 가능)
* 신규 참가자 우선하여 모집. (조기 마감될 수 있음)
▶ 모집기간: ~6월 26일(월) 12:00 까지
▶ 참가비: 무료
▶ 일정: 2023년 6월 27일(화) 11:20~15:30 (집결지: 수인분당선 서울숲역 5번 출구)
11:20-11:30 집결 및 식당 도착
11:30-12:30 식사
12:30-13:00 섬세이 테라리움으로 이동
13:00-14:30 프로그램 체험
14:30-15:30 서울숲 산책
15:30- 해산
▶ 장소: 성수 섬세이 테라리움
▶ 접수방법
1) 전화: 02-560-4293
2) 이메일: 복지관 이메일 주소
(이름, 나이, 전화번호, 장애정도, 의사소통방법, 연락방법, 안내인(활동보조인, 수어통역사, 문자통역사) 여부 기재해주시기 바랍니다.)
3) 내방: 서울시 강남구 개포로 613 하상장애인복지관 3층 성인평생학습팀 (내방하시기 전에 연락주세요.)
  * 프로그램 일정은 상황에 따라 변동될 수 있습니다.
* 본 사업은 지방자치단체 복권기금협의회의 지원을 받아 운영되고 있습니다.",http://www.hasang.org/recruitment_act/4408?page=2,http://www.hasang.org/recruitment_act/4408?page=2,['http://www.hasang.org/data/file/recruitment_act/ce053e035720d008034b9f0b2a8596e3_y1tPLURx_b9cb0bb487edbcf9c84f3d4a1c2f4db3dc58c2c9.jpg']
17,하상장애인복지관,['서울시'],,전체,2023 신나는 예술여행 - 트러스트 무용단 문화예술공연,2023-06-13 15:14:00,"한국장애인복지관협회와 한국문화예술위원회의 지원으로 전문예술단체를 파견하여 
문화향유를 보다 가깝고 편리하게 할 수 있는 ""신나는 예술여행"" 을 진행합니다.
1. 공연명: 트러스트 무용단 문화예술공연
2. 장소: 하상장애인복지관 지하강당 
3. 일시: 2023. 6. 28. (수) 11:30 ~ 12:30
4. 참여대상: 지역주민 누구나
5. 관람비: 무료
6. 문의: 자립지원팀 이미정 (02-560-4242)

더운 여름, 복지관에서 열리는 즐거운 공연 관람 하시며 시원하고 행복한 시간 만드시길 바랍니다.",http://www.hasang.org/recruitment_act/4407?page=2,http://www.hasang.org/recruitment_act/4407?page=2,['http://www.hasang.org/data/file/recruitment_act/ce053e035720d008034b9f0b2a8596e3_I6OEFjwR_0c0e3717b933cdb8f5e4a48ab50e46c6c4c2d18a.jpg']
18,하상장애인복지관,['서울시'],,전체,"2023년 성인권 교육지원사업 '성공모임' 초등학생 발달장애인, 가족 및 보호자 참여자 모집",2023-06-12 10:53:00,"전환기지원팀은 「발달장애인 권리보장 및 지원에 관한 법률」에 근거 2023년 발달장애인 부모교육지원 사업을 위하여 서울특별시 거주 초등학교에 재학중인 발달장애 학생과 가족 및 보호자를 대상으로성인권 교육 '성(을) 공(부하는)모임' 프로그램을 통해 발달장애인의 책임 있는 성행동을 함양하고, 발달장애인 가족 및 보호자의 성인지 감수성을 증진하고자 합니다. 이에 아래와 같이 참여자를 모집하오니 많은 관심과 참여 신청 부탁드립니다. 

- 아 래 - 
1. 일시: 2023. 7. 3.(월) ~ 2023. 7. 24(월) 
   - 초등 발달장애 학생: 15:00 ~ 17:00 (매주 월요일 총 4회기) 
   - 가족 및 보호자: 17:00 ~ 19:00 (1회기) 

2. 장소: 하상장애인복지관 3층 다목적실

3. 대상:
   - 초등 발달장애 학생 8명(「장애인복지법」상 지적•자폐성 장애인으로 등록된 자로서 지적장애 또는 자폐성 장애를 부장애로 가진 경우 포함) 
   - 가족 및 보호자 8명(초등 발달장애 참여자의 가족 및 보호자를 대상으로 2명씩 소그룹 상담 형태로 성인권 교육 참, 1회기만 필수 참여) 

4. 내용: 초등학생 발달장애인의 경계 존중, 가족 및 보호자의 함께 나누는 이야기 
   - 신청기간: 2023. 6. 12.(월) ~ 2023. 6. 28.(수) 
   - 제출서류: 발달장애인 부모교육지원 신청서, 개인정보 제공 및 활용 동의서, 응급처치 동의서
     (발달장애 당사자-복지카드사본 또는 장애인증명서 필수 제출)
   - 신청방법: 하상장애인복지관 홈페이지 [하상스케치→모집활동]에서 신청서, 개인정보 제공 및 활용 동의서,  
     응급처치 동의서 다운 받아 작성→방문 또는 전자우편 제출 
  ※ 하상장애인복지관 홈페이지 (www.hasang.org), 전자우편(복지관 이메일 주소)
     복지관 방문 신청이 어려운 분들은 구글 설문지 링크에 접속하시어 사전 질문지 작성을 하여 주시면 개별 연락드리도록 하겠습니다. 
     https://forms.gle/JMgduHtW4X5yuC4U7  
   - 문의: 하상장애인복지관 전환기지원팀 이경선 / 직통: 02-560-4210",http://www.hasang.org/recruitment_act/4405?page=2,http://www.hasang.org/recruitment_act/4405?page=2,['http://www.hasang.org/data/editor/2306/thumb-f757c9e27b844f7f273df3386694360f_1687250965_6634_800x1131.jpg']
19,하상장애인복지관,['서울시'],,전체,친환경 비누 만들기 참여자 모집(원데이클래스),2023-06-09 09:41:00,"친환경 비누 만들기(원데이클래스) 홍보 모집 진행합니다.!!
**화학약품 없이 성분, 효능, 생활쓰레기 까지 줄일 수 있는 친환경 아이템 천연비누를 다같이 만들어 보아요**

일정: 6월 23일 금요일 10:30 ~ 12:00
대상: 성인장애인 총 5명
내용: 천연비누 2종, 주방비누 1종 만들기
모집기간: 6월9일~ 모집완료시
신청: 전화 또는 방문 접수
참가비: 5,000원 (재료비 사용)
문의: 성인평생학습팀 02-560-4295 전완호 사회복지사 
많은 신청 바랍니다. ",http://www.hasang.org/recruitment_act/4404?page=2,http://www.hasang.org/recruitment_act/4404?page=2,['http://www.hasang.org/data/file/recruitment_act/ce053e035720d008034b9f0b2a8596e3_4mcEkheu_002416db1b3c3aed22b8b44692990a6639ed8baa.jpg']
