,site,region,category,disability_type,title,date,content,original_link,content_link,image
10,성동장애인가족지원센터,"['서울시', '성동구']",,,2023년 한양대학원과 함께하는 하반기 예술치료 참여자 모집,2023-08-24,"안녕하세요~
2023년 한양대학원과 함께하는 하반기 예술치료 참여자를 모집합니다.
신청방법은  https://forms.gle/5ePRuNtLfL7zGGLF8  링크를 클릭하신 후 작성해주시면 됩니다.
자세한 사항은 위의 포스터를 참고해주시기 바랍니다.
많은 참여 바랍니다^^",http://m.seongdongdfsc.or.kr/bbs_shop/read.htm?me_popup=&auto_frame=&cate_sub_idx=0&search_first_subject=&list_mode=board&board_code=board2&search_key=&key=&page=&idx=133981,http://m.seongdongdfsc.or.kr/bbs_shop/read.htm?me_popup=&auto_frame=&cate_sub_idx=0&search_first_subject=&list_mode=board&board_code=board2&search_key=&key=&page=&idx=133981,['http://m.seongdongdfsc.or.kr/img_up/shop_pds/seongdongdfs/bbs/board2/add_img/2023/2023-ha-ban-gi-ye-sul-chi-ryo-po-se1692858279.png']
11,성동장애인가족지원센터,"['서울시', '성동구']",,,2023년 광복절 휴관안내,2023-08-14,8월 15일 광복절을 맞이하여 센터 휴관합니다. 센터이용에 참고하시기 바랍니다.,http://m.seongdongdfsc.or.kr/bbs_shop/read.htm?me_popup=&auto_frame=&cate_sub_idx=0&search_first_subject=&list_mode=board&board_code=board2&search_key=&key=&page=&idx=133091,http://m.seongdongdfsc.or.kr/bbs_shop/read.htm?me_popup=&auto_frame=&cate_sub_idx=0&search_first_subject=&list_mode=board&board_code=board2&search_key=&key=&page=&idx=133091,['http://m.seongdongdfsc.or.kr/img_up/shop_pds/seongdongdfs/bbs/board2/add_img/2023/je-mok-eul--ip-ryeok-hae-ju-se-yo_-1691981289.png']
12,성동장애인가족지원센터,"['서울시', '성동구']",,,"서울재활병원 부모교육 '초등학교 입학준비 어떻게 할까요?(일반,특수학교)' 모집안내",2023-09-21,"대 상 
초등학교 입학을 앞둔 장애아동 부모님

 장 소 
상연재 별관 2층(시청역 인근) 

 교육 내용/강사 
초등학교 입학준비 어떻게 할까요?(일반,특수학교) 
이종필 (봉천초등학교 특수교사) 

 신청기간/신청밥법 
9월18일(월)~10월4일(수) 17:00까지
(아래 구글폼으로 사전신청)
https://docs.google.com/forms/d/1UgAGFu_p3IMfu9u4OA33JixL3OJl38lZ2uvm8-s0doA/viewform?edit_requested=true
 교육문의 
서울재활병원 수도권공공어린이재활운영단 김현숙(02-6020-3156)
서울북부지역장애인보건의료센터 이준수(02-6020-3126)",http://m.seongdongdfsc.or.kr/bbs_shop/read.htm?me_popup=&auto_frame=&cate_sub_idx=0&search_first_subject=&list_mode=board&board_code=board3&search_key=&key=&page=&idx=136571,http://m.seongdongdfsc.or.kr/bbs_shop/read.htm?me_popup=&auto_frame=&cate_sub_idx=0&search_first_subject=&list_mode=board&board_code=board3&search_key=&key=&page=&idx=136571,['http://m.seongdongdfsc.or.kr/img_up/shop_pds/seongdongdfs/bbs/board3/add_img/2023/20231012-cho-deung-hak-gyo-ip-hak-j1695281576.jpg']
13,성동장애인가족지원센터,"['서울시', '성동구']",,,서울특별시남부지역장애인보건의료센터 '발달장애 자녀의 행동특성(성행동)' 부모교육 참여자 모집안내,2023-09-18,"서울특별시남부지역장애인보건의료센터 '발달장애 자녀의 행동특성(성행동)' 부모교육 참여자 모집안내
  가. 교육 일시 : 2023년 10월 13일(금) 10:00~11:30
나. 교육 대상 : 서울시 거주 장애인가족 부모 50명 이상 (※인원 제한 없음)
다. 교육 주제 : 발달장애 자녀의 행동 특성 및 지원 방안 - 성행동 중심으로(성인기 중심)
라. 진행 방법 : 비대면 줌 실시간 온라인 교육(※교육 당일 링크 발송 예정)
마. 강 사 : 서울대학교병원 행동발달증진센터 윤나래 교수
  - 신청 방법 : ~10/5(목) 18:00까지 참가신청서 작성 후 성동장애인가족지원센터 이메일(sd-family@naver.com)제출
문의 070-5030-4404",http://m.seongdongdfsc.or.kr/bbs_shop/read.htm?me_popup=&auto_frame=&cate_sub_idx=0&search_first_subject=&list_mode=board&board_code=board3&search_key=&key=&page=&idx=136151,http://m.seongdongdfsc.or.kr/bbs_shop/read.htm?me_popup=&auto_frame=&cate_sub_idx=0&search_first_subject=&list_mode=board&board_code=board3&search_key=&key=&page=&idx=136151,[]
14,성동장애인가족지원센터,"['서울시', '성동구']",,,[홍보] 서초구립 한우리정보문화센터 장애인 개인예산제 온라인 강의,2023-08-31,"서초구립 한우리정보문화센터에서는 장애자녀를 키우고 있는 가족 및 관련 종사자 분들을 대상으로 장애인 개인예산제의 전반을 살펴보는 강의를 진행합니다.
- 장애인 개인예산제가 뭐죠?
장애인 개인예산제란, 장애인이 자신에게 필요한 서비스를 스스로 선택하고 결정할 수 있도록 지원하는 제도로
2024년부터 시범사업으로 추진 예정인 제도입니다.
  - 변화에 대응하는 힘!
2024년 시범사업부터 단계적으로 이행될 제도이지만 이전에 '먼저' 알고, '잘' 활용해보면 어떨까요?
  - 상세 안내 -
① 일정 : 2023년 9월 21일 (목) 10:00~12:00
② 강사 : 한국보건사회연구원 이한나
③ 내용
- 도입배경
- 개념
- 적용방향
- 적용 전후 차이점
- 실제 적용 사례
- 앞으로의 쟁점 등
  - 진행방법 : 온라인교육 참새TV 실시간 유튜브 라이브 방송참여(당일 시청가능한 링크 발송 예정)
- 신청방법: 9/14(목)까지 설문지 작성(신청링크 : https://forms.gle/JaTc6T8T15UVsEH3A)
사전 질문 남겨주시면 강의 시 안내될 수 있도록 하고 있습니다. 라이브 채팅으로도 질문 가능하니 많은 신청 바랍니다.
문의 ) 생애지원팀 070-7209-2901
 ",http://m.seongdongdfsc.or.kr/bbs_shop/read.htm?me_popup=&auto_frame=&cate_sub_idx=0&search_first_subject=&list_mode=board&board_code=board3&search_key=&key=&page=&idx=134471,http://m.seongdongdfsc.or.kr/bbs_shop/read.htm?me_popup=&auto_frame=&cate_sub_idx=0&search_first_subject=&list_mode=board&board_code=board3&search_key=&key=&page=&idx=134471,['http://m.seongdongdfsc.or.kr/img_up/shop_pds/seongdongdfs/bbs/board3/add_img/2023/im2.-gyo-yuk-hong-bo-ji1693443734.jpg']
15,성동장애인가족지원센터,"['서울시', '성동구']",,,[홍보] 한국자폐인사랑협회 발달장애 및 발달지연 아동의 가족을 위한 양육기술훈련(CST) 모집,2023-08-31,"한국자폐인사랑협회에서 발달장애 및 발달지연 아동의 가족을 위한 양육기술훈련(CST) 모집을 하고있으니 관심있으신 분들은 아래를 참고하여 주시기 바랍니다.
1. 사업 목적
가. 아동의 장애 발견 초기에는 발달장애에 대한 이해 및 정보의 부족 등으로 인하여 아동과 부모(양육자)가 치료와 교육 등의 중요한 서비스로부터 사각지대에 놓일 수 있습니다.
나. CST는 발달장애나 발달지연, 발달의심을 보이는 자녀와 가족이 겪는 삶의 어려움을 개선하고자 자녀의 발달을 지원하는 양육기술전략을 양육자에게 제공합니다.
다. CST는 발달장애아동 부모 및 양육자들에게 양육에 대한 포괄적이고 체계적인 정보와 양육기술의 제공, 요구되는 서비스의 접근성 향상을 통해 발달장애아동의 양육에 있어 부모의 역량을 강화합니다.
  2. 사업내용
가. 사 업 명 : 발달의심, 발달지연 및 발달장애 아동의 가족을 위한 온라인 양육기술훈련(CST)
나. 대 상 : 만 2세 ~ 9세 발달의심, 발달지연 및 발달장애 아동의 양육자 20명
다. 교육방법 : 온라인을 통한 그룹교육 및 가정방문
라. 모집일정 : 2023. 8. 21.(월) ~ 9. 18.(월)
마. 대상자 발표 : 2023. 9. 19.(화)
  바. 교육일정
구분
시간
1회기
2회기
3회기
4회기
5회기
6회기
7회기
8회기
9회기
10회기
화요반
10:00~12:00
10/10
10/17
10/24
10/31
11/7
11/14
11/21
11/28
12/5
12/12
화요
야간반
19:00~21:00
10/10
10/17
10/24
10/31
11/7
11/14
11/21
11/28
12/5
12/12
  사. 교육내용
회기
구분
시간
내용
가정방문1
(시간협의)
온라인 가정 방문
1회기
그룹세션
10:00~12:00
세션1. 소개 및 아이의 참여를 유도하기
2회기
그룹세션
세션2. 아이의 참여를 유지하기
3회기
그룹세션
4회기
그룹세션
세션3. 놀이 루틴과 가정 루틴에 아동이 상호 참여하도록 돕기
5회기
그룹세션
세션4. 의사소통 이해하기
6회기
그룹세션
세션5. 의사소통 촉진하기
가정방문2
(시간협의)
온라인 가정 방문
7회기
그룹세션
10:00~12:00
세션6. 작은 단계와 수준별 도움으로 새로운 기술 가르치기
8회기
그룹세션
세션7. 문제 행동 예방하기 – 아동이 참여와 조절을 유지하도록 돕기
9회기
그룹세션
세션8. 문제 행동의 대체 행동 가르치기
10회기
그룹세션
세션9. 문제 해결하기와 자기 돌보기
가정방문3
(시간협의)
온라인 가정방문
  Ⅱ. 신청 방법
1. 신청대상
2세 ~ 9세의 발달장애, 발달지연, 발달이 의심되는 아동의 부모 및 주양육자
대상자 중 양육에 어려움이 있는 양육자
대상자 중 전문가의 의뢰가 있는 양육자
프로그램에 대한 참여가 가능한 양육자
영상을 촬영하고 FC(강사)와 공유하는 것에 동의하시는 양육자
(영상은 증빙 및 보건복지부 보고 목적으로 사용되며 그 외에는 외부로 절대 유출하지 않습니다.)
  2. 신청방법
구글폼
신 청
⇨
선정발표
(개별연락)
⇨
참가비 납부
⇨
참여 확정
가. 구글폼 신청
• 링크: https://docs.google.com/forms/d/16Gp8FfxHpw934W_qvmEoynCUeahw6SRU75kb84R6WAc/edit
  나. 참가비 납부
• 참가비 : 금200,000원 (교재 9권 포함)
• 납부기한 : 2023. 9. 20.(수)까지
※ 납부 계좌는 선정발표 이후 개별안내 예정
※ 취약계층 100% 참가비 지원
  Ⅲ. 환불 규정
○ 강의 시작 전 : 100% 전액 환불
○ 강의 시작 후 : 환불 불가
※ 강의 시작 후에는 환불이 불가하오니, 신청에 유의바랍니다.
  3. 문의
• 담당자 : 한국자폐인사랑협회 사업지원팀 이정선 팀장
• 연락처 : 070-4124-3328 / ask@autismkorea.kr
한국자폐인사랑협회 공고 게시 페이지 참고
https://autismkorea.kr/bbs/board.php?tbl=bbs51&mode=VIEW&num=273&",http://m.seongdongdfsc.or.kr/bbs_shop/read.htm?me_popup=&auto_frame=&cate_sub_idx=0&search_first_subject=&list_mode=board&board_code=board3&search_key=&key=&page=&idx=134461,http://m.seongdongdfsc.or.kr/bbs_shop/read.htm?me_popup=&auto_frame=&cate_sub_idx=0&search_first_subject=&list_mode=board&board_code=board3&search_key=&key=&page=&idx=134461,"['http://m.seongdongdfsc.or.kr/img_up/shop_pds/seongdongdfs/bbs/board3/add_img/2023/4-bun-gi-bal-dal-jang-ae-a-dong-yan1693443380.jpg', 'http://m.seongdongdfsc.or.kr/img_up/shop_pds/seongdongdfs/bbs/board3/add_img/2023/4-bun-gi-bal-dal-jang-ae-a-dong-yan1693443390.jpg']"
16,성동장애인가족지원센터,"['서울시', '성동구']",,,[홍보] 성동느티나무장애인자립생활센터 자립생활기술훈련 「생활의무게」여가문화ILP '따스한 감성충전 여행' 모집,2023-07-04,"- 사업명 : 따스한 감성충전 여행
- 신청기간 : 2023년7월4일 - 2023년 7월24일
- 모집인원 : 장애인당사자 및 성동구 신규참가자(3팀모집_1팀당2명이상)
- 신청방법: 신청서다운로드 및 작성->이메일(szcil91@gmail.com)접수 혹은 방문센터  
- 제출서류 : 참가신청서, 복지카드 사본(앞,뒷면)
개별통보:2023년 7월 28일(금)13:00 홈페이지 공지
  -  담당: 김옥정
    사업폰 : 010-5144-2332 / 직통번호 : 070-5176-0851
 - 참가신청서 작성시_구체적으로 기입할수록 선정에 유리합니다.",http://m.seongdongdfsc.or.kr/bbs_shop/read.htm?me_popup=&auto_frame=&cate_sub_idx=0&search_first_subject=&list_mode=board&board_code=board3&search_key=&key=&page=&idx=125736,http://m.seongdongdfsc.or.kr/bbs_shop/read.htm?me_popup=&auto_frame=&cate_sub_idx=0&search_first_subject=&list_mode=board&board_code=board3&search_key=&key=&page=&idx=125736,['http://m.seongdongdfsc.or.kr/img_up/shop_pds/seongdongdfs/bbs/board3/add_img/2023/thumb-3660034714_nfcbj3oy_bc846f9771688458610.png']
17,성동장애인가족지원센터,"['서울시', '성동구']",,,[홍보] 용산구장애인가족지원센터 두둠칫 신체활동 프로그램 ‘음악연주회’ 개최 안내,2023-07-04,"용산구장애인가족지원센터는 2023년 두둠칫 신체활동 프로그램 일환으로 음악교실 참여자들이
지치고 힘든 일상 속에서 특별한 하루를 위해 음악연주회를 개최하오니, 많은 참여 부탁드리겠습니다!
가. 내 용 : 2023년 두둠칫 신체활동 프로그램 ‘음악연주회’ 개최 안내
나. 일 시 : 2023년 7월 8일 (토) 오후 3시
다. 장 소 : 서울시 용산구 백범로 329, 용산꿈나무종합타운 4층 꿈나무극장
라. 주최·주관 : 유영희음악심리상담연구소·용산구장애인가족지원센터
마. 문 의 : 용산구장애인가족지원센터 정유빈 사회복지사 (☎02-798-9935)
   ",http://m.seongdongdfsc.or.kr/bbs_shop/read.htm?me_popup=&auto_frame=&cate_sub_idx=0&search_first_subject=&list_mode=board&board_code=board3&search_key=&key=&page=&idx=125716,http://m.seongdongdfsc.or.kr/bbs_shop/read.htm?me_popup=&auto_frame=&cate_sub_idx=0&search_first_subject=&list_mode=board&board_code=board3&search_key=&key=&page=&idx=125716,['http://m.seongdongdfsc.or.kr/img_up/shop_pds/seongdongdfs/bbs/board3/add_img/2023/page_1_-im1.2023-nyeon-du-sin-che-h1688456094.jpg']
18,성동장애인가족지원센터,"['서울시', '성동구']",,,[홍보] 성동구사회적경제지원센터 현장사례 아카데미 강연안내,2023-06-29,"<베터비에듀 현장사례 아카데미 참여자 모집>
  ""누구나 하고 싶은 걸, 할 수 있어야 합니다.""
  장애인 일자리 창출 소셜벤쳐 '코리안앳유어도어' 김현진 대표님이 들려주는 기업 스토리에 여러분을 초대합니다.
  1) 모집인원 ｜ 20~30명 내외(현장강의 기준, 선착순)
  2) 모집대상 ｜ 사회적경제에 관심있는 누구나!
  3) 강연기업 ｜ 장애인 일자리 창출 소셜 벤처, 코리안 앳 유어 도어
  4) 신청방법 ｜ QR코드 또는 링크를 통해 신청서 제출 (https://forms.gle/VnEmx7fv8aWLCU8Q9) 또는문의처에 유선전화로 접수
  5) 신청기간 ｜ 2023. 6. 26.(월) ~ 7. 19.(수)
  6) 강의장소 ｜ 성수 KT&G 상상플래닛 1층 커넥트홀
  7) 문 의 ｜ 성동구사회적경제지원센터 02-2291-2323 / soco2012@hanmail.net
  *강의 당일 맛있는 다과가 준비되어 있습니다.
*원활한 강의 진행을 위해 강연 10분 전 도착 부탁드립니다.",http://m.seongdongdfsc.or.kr/bbs_shop/read.htm?me_popup=&auto_frame=&cate_sub_idx=0&search_first_subject=&list_mode=board&board_code=board3&search_key=&key=&page=&idx=125231,http://m.seongdongdfsc.or.kr/bbs_shop/read.htm?me_popup=&auto_frame=&cate_sub_idx=0&search_first_subject=&list_mode=board&board_code=board3&search_key=&key=&page=&idx=125231,"['http://m.seongdongdfsc.or.kr/img_up/shop_pds/seongdongdfs/bbs/board3/add_img/2023/po-seu-teo11688022052.png', 'http://m.seongdongdfsc.or.kr/img_up/shop_pds/seongdongdfs/bbs/board3/add_img/2023/gi-eop-so-gae1688022063.png']"
19,성동장애인가족지원센터,"['서울시', '성동구']",,,[홍보] 한우리정보문화센터 우리아이 초등생활 미리알기 부모교육안내,2023-06-27,"서초구립 한우리정보문화센터에서는 장애자녀(3~7세)를 키우고 있는 가족 및 관련 종사자 분들을 대상으로
'초등입학' 준비에 필요한 교육을 준비했습니다. 두 가지 교육으로 나뉘어 진행되니 많은 신청바랍니다.
<교육주제 1. 우리아이 초등생활 미리알기: 일반학교 통합학급 편>
① 일정 : 2023년 7월 25일 (화) 10:00~12:00
② 강사 : 평동초등학교 통합학급 한송희 교사
③ 내용
[입학 전 준비사항]
- 일반학교 선택 시 고려사항
- 입학준비 시기 / 입학절차 등
[입학 후 학교생활]
- 통합학급 교육체계(교육내용, 학급현황 등)
- IEP 개별화 교육 계획
- 교우 관계 등
④ 진행방법
온라인교육 참새TV 실시간 유튜브 라이브 방송참여(교육당일 시청가능한 링크 발송 예정)
⑤ 신청기간 : 2023.07.19.(수)까지
-------------------------------------------------------------------------------------------------------------------------------------------------
<교육주제 2. 우리아이 초등생활 미리알기: 특수학교 편>
① 일정 : 2023년 7월 26일 (수) 10:00~12:00
② 강사 : 구리남양주교육지원청 특수교육지원센터 홍영숙 교사
③ 내용
[입학 전 준비사항]
- 특수학교 선택 시 고려사항
- 입학준비 시기 / 입학절차, 등
[입학 후 학교생활]
- 특수학교 교육체계(교육내용, 학급현황 등)
- IEP 개별화 교육 계획
- 분리교육으로 인한 우려 등
④ 진행방법
온라인교육 참새TV 실시간 유튜브 라이브 방송참여(교육당일 시청가능한 링크 발송 예정)
⑤ 신청기간 : 2023.07.19.(수)까지
  - 복수 선택 가능하니, 원하시는 교육 모두 선택 바랍니다.
- 사전 질문 남겨주시면 강의 시 안내될 수 있도록 하고 있습니다. 라이브 채팅으로도 질문 가능하니 많은 신청 바랍니다.
- 문의 및 신청링크) 생애지원팀 070-7209-2901 / https://docs.google.com/forms/d/1UqDjS6gVU7nO_sc1kgENDVL3kLDj1L6DtY1bK72Kb5w/edit",http://m.seongdongdfsc.or.kr/bbs_shop/read.htm?me_popup=&auto_frame=&cate_sub_idx=0&search_first_subject=&list_mode=board&board_code=board3&search_key=&key=&page=&idx=125096,http://m.seongdongdfsc.or.kr/bbs_shop/read.htm?me_popup=&auto_frame=&cate_sub_idx=0&search_first_subject=&list_mode=board&board_code=board3&search_key=&key=&page=&idx=125096,['http://m.seongdongdfsc.or.kr/img_up/shop_pds/seongdongdfs/bbs/board3/add_img/2023/im2.-hong-bo-ji1687830060.jpg']
20,성동장애인가족지원센터,"['서울시', '성동구']",,,[홍보] 한우리정보문화센터 장애자녀의 의사결정과 재산관리 지원제도 부모교육 안내,2023-05-23,"  서초구립장애인복지관인 한우리정보문화센터에서는 장애자녀의 미래를 더 안심하고 준비할 수 있도록
의사결정과 재산관리를 지원하는 두 가지 제도에 대한 부모교육을 진행하고자 합니다.
    첫번째 교육으로는 6월 20일 오전 10시~12시,
노문영 변호사님과 함께하는 성년후견 및 신탁제도에 대한 교육이 예정되어 있습니다.
    뒤이어 두번째 교육으로 6월 27일 오전 10시~12시,
한국자폐인사랑협회 소속 박상원 강사님과 함께 발달장애인 재산관리지원서비스에 대한 교육을 진행합니다.
재산관리지원서비스의 경우 새로이 운영 중인 시범사업입니다.

교육비는 무료이니
장애자녀를 양육하는 부모님 혹은 관련 종사자께서는
희망하시는 교육 선택하여 정보가득! 얻어가시길 바랍니다:)
    ----> 신청방법 : 홍보지 내 큐알 코드 접속 / 아래 링크 접속하여 설문지 작성 후 제출
----> 신청링크 : https://docs.google.com/forms/d/17-ywCZyY8hQ4QRT8VQhCdBXK0pjh3fYWDFjkzCa_pWs/edit
    * 문의 : 한우리정보문화센터 생애지원팀 070-7209-2901
** 두가지 교육 모두 신청 가능하니 복수로 선택하여 신청해주세요!
*** 참새티비 유투브 라이브 송출 방식으로 교육 링크를 교육 당일에 발송해드립니다.",http://m.seongdongdfsc.or.kr/bbs_shop/read.htm?me_popup=&auto_frame=&cate_sub_idx=0&search_first_subject=&list_mode=board&board_code=board3&search_key=&key=&page=&idx=121631,http://m.seongdongdfsc.or.kr/bbs_shop/read.htm?me_popup=&auto_frame=&cate_sub_idx=0&search_first_subject=&list_mode=board&board_code=board3&search_key=&key=&page=&idx=121631,['http://m.seongdongdfsc.or.kr/img_up/shop_pds/seongdongdfs/bbs/board2/add_img/2023/da-un-ro-deu11684825458.jpg']
21,성동장애인가족지원센터,"['서울시', '성동구']",,,[홍보] 한우리정보문화센터 부모교육 '장애자녀 자기결정권 지원 양육방법',2023-05-02,"서초구립장애인복지관인 한우리정보문화센터에서 대집단 부모교육 <장애자녀의 자기결정권 지원을 위한 양육방법>을 실시합니다.
  *일정 : 5월 26일 금요일 10:00~12:00
  *내용 : 자기결정권에 대한 이해 / 자기결정권 지원을 위한 양육방법(양육태도 등)
  *교육방법 : 참새TV 유투브 라이브 송출
  *교육대상 : 장애자녀를 양육하고 있는 가족 및 관련 종사자
  *신청방법 : 5월 21일까지 아래 링크 또는 QR코드 접속하여 신청 / 전화 신청(070-7209-2901)
=> 신청링크 :
https://docs.google.com/forms/d/1o9VjisTILygxuSLHqshDr-S1R4O6t7u4t30Ak1WzHwY/edit
  *문의/신청 : 한우리정보문센터 생애지원팀 070-7209-2901",http://m.seongdongdfsc.or.kr/bbs_shop/read.htm?me_popup=&auto_frame=&cate_sub_idx=0&search_first_subject=&list_mode=board&board_code=board3&search_key=&key=&page=&idx=119761,http://m.seongdongdfsc.or.kr/bbs_shop/read.htm?me_popup=&auto_frame=&cate_sub_idx=0&search_first_subject=&list_mode=board&board_code=board3&search_key=&key=&page=&idx=119761,['http://m.seongdongdfsc.or.kr/img_up/shop_pds/seongdongdfs/bbs/board3/add_img/2023/page_1_-im2.-dae-jip-dan_-ja-gi-gye1682989778.jpg']
22,성동장애인가족지원센터,"['서울시', '성동구']",,,[홍보] 마포정신장애인자립생활센터 장애등록 절차와 복지제도 교육안내,2023-04-20,"마포정신장애인자립생활센터에서 장애등록 절차와 복지제도 교육을 진행합니다.
교육일시 : 4월 28일(금) 2시~4시 (2시간)
  교육내용 : '장애등록 절차화 복지제도'를 주제로 선정하여 장애인등록 방법, 기초수급, 임대주택 등 복지제도 전반
  강사 : 광진구 구의 1동 주민센터 복지지원팀 소형숙 주무관
  모집인원 : 오프라인 선착순 4명 / 온라인 제한없음
*온라인(유튜브)과 오프라인(마포정신장애인자립생활센터)에서 동시에 진행
  신청방법 : ~04.26(수)까지 QR코드 접속 후 신청서 작성 또는 유선문의
  신청문의 070-5143-0339 ",http://m.seongdongdfsc.or.kr/bbs_shop/read.htm?me_popup=&auto_frame=&cate_sub_idx=0&search_first_subject=&list_mode=board&board_code=board3&search_key=&key=&page=&idx=118626,http://m.seongdongdfsc.or.kr/bbs_shop/read.htm?me_popup=&auto_frame=&cate_sub_idx=0&search_first_subject=&list_mode=board&board_code=board3&search_key=&key=&page=&idx=118626,['http://m.seongdongdfsc.or.kr/img_up/shop_pds/seongdongdfs/bbs/board3/add_img/2023/jang-ae-deung-rok-jeol-cha-wa-bok-j1681972043.jpg']
23,성동장애인가족지원센터,"['서울시', '성동구']",,,[홍보] 2023년 서울시 장애인돌봄가족휴가제 참여자 모집안내,2023-04-07,"성민복지관에서 장애인돌봄가족휴가제 참여자를 모집합니다.
  <2023년 서울시 장애인돌봄가족휴가제>
대상 : 서울시 거주하는 장애인돌봄가족 누구나
모집기간 : 2023.04.07.(금)~04.21.(금)
발표 : 2023.05.02.(화)
지원내용 : 가족 2인 휴가비, 장애인 1인 돌봄비
신청방법 : 신청서,동의서 작성(양식 준수)후 온라인 또는 방문접수
(이메일 smcsh0202@naver.com / 팩스 02-933-0288
  문의 : 성민복지관 평생과정설계지원팀 최성훈 02-933-0288
  자세한 내용 홍보지 참조",http://m.seongdongdfsc.or.kr/bbs_shop/read.htm?me_popup=&auto_frame=&cate_sub_idx=0&search_first_subject=&list_mode=board&board_code=board3&search_key=&key=&page=&idx=117226,http://m.seongdongdfsc.or.kr/bbs_shop/read.htm?me_popup=&auto_frame=&cate_sub_idx=0&search_first_subject=&list_mode=board&board_code=board3&search_key=&key=&page=&idx=117226,['http://m.seongdongdfsc.or.kr/img_up/shop_pds/seongdongdfs/bbs/board3/add_img/2023/2023-nyeon-seo-ul-si-jang-ae-in-dol1680832854.jpg']
24,성동장애인가족지원센터,"['서울시', '성동구']",,,"사회복지법인 따뜻한동행 ""저소득 장애인 주거편의 지원사업"" 안내",2023-03-21,"사회복지법인 따뜻한동행에서 저소득 장애인 주거편의 지원사업을 진행합니다.
1. 지원대상 : 서울시 거주 저소득 장애인 290가정
- 기초생활수급자 또는 차상위계층 (중위소득 50% 이하)
- 중위소득 50~65%가구 (시공비 30% 본인 부담)
(※지원가정 수는 변동될 수 있음)
  2. 지원내용 : 장애유형을 고려한 맞춤형 주거편의 지원
- 안전손잡이 설치, 문턱 제거, 화장실 환경 개선, 경사로 설치, 에너지효율개선 등
(※기타 각 장애인 가정에서 필요한 장애대응 공사지원)
  3. 신청안내
● 신청기간 : 2023.2.24. ~ 2023.3.31
● 신청방법 : 거주지 관할 각 동 주민센터에서 신청
● 선정기준 : 장애정도, 소득수준, 시급성 등을 고려하여 선정
● 문 의
- 접수문의 : 각 동 행정복지센터 장애인 집수리 사업 담당자
- 사업문의 : 사회복지법인 따뜻한동행 070-7118-1562 / www.walktogether.or.kr
 ",http://m.seongdongdfsc.or.kr/bbs_shop/read.htm?me_popup=&auto_frame=&cate_sub_idx=0&search_first_subject=&list_mode=board&board_code=board3&search_key=&key=&page=&idx=114886,http://m.seongdongdfsc.or.kr/bbs_shop/read.htm?me_popup=&auto_frame=&cate_sub_idx=0&search_first_subject=&list_mode=board&board_code=board3&search_key=&key=&page=&idx=114886,['http://m.seongdongdfsc.or.kr/img_up/shop_pds/seongdongdfs/bbs/board3/add_img/2023/page_1_-choe-jong2023-seo-ul-si-jeo1679360907.jpg']
